date,amps(A),temp(F),dewpoint(F),humidity(%),wind,speed(mph),gust(mph),pressure(in),precip_rate(in),precip_accum(in)
2014-02-20 23:30:00,148.21,-8.9,-18.7,61,NNE,0,0,29.87,0,0
2014-02-20 23:40:00,149.69,-10.7,-19.8,63,NNE,0,0,29.87,0,0
2014-02-20 23:50:00,145.4,-11.5,-19.7,66,NNE,0,0,29.88,0,0
2014-02-20 23:55:00,144.22,-11.2,-19.4,66,NNE,0,0,29.88,0,0
2014-02-21 00:10:00,144.62,-4.1,-15.5,57,North,2,2,30.07,0,0
2014-02-21 00:15:00,143.17,-4.6,-15.6,58,North,2,3,30.07,0,0
2014-02-21 00:25:00,138.24,-4.3,-15.4,58,North,2,3,30.07,0,0
2014-02-21 00:30:00,141.23,-4.6,-16,57,North,2,2,30.08,0,0
2014-02-21 00:35:00,140.32,-5.6,-16.6,58,North,1,2,30.08,0,0
2014-02-21 00:45:00,140.3,-6.5,-16.8,60,North,1,2,30.08,0,0
2014-02-21 00:55:00,139.47,-7.5,-17.7,60,North,2,2,30.08,0,0
2014-02-21 01:05:00,140.01,-6.5,-16.8,60,North,2,2,30.08,0,0
2014-02-21 01:15:00,142.92,-6.5,-16.5,61,North,2,2,30.08,0,0
2014-02-21 01:20:00,140.7,-6.3,-16.3,61,North,1,1,30.08,0,0
2014-02-21 01:30:00,141.69,-5.6,-15.9,60,North,1,1,30.08,0,0
2014-02-21 01:40:00,143.32,-6.1,-16.4,60,North,1,2,30.08,0,0
2014-02-21 01:50:00,142.11,-6.8,-16.7,61,North,1,1,30.08,0,0
2014-02-21 02:00:00,138.11,-7.7,-17.3,62,North,2,2,30.08,0,0
2014-02-21 02:05:00,134.16,-8.2,-17.8,62,North,1,2,30.08,0,0
2014-02-21 02:15:00,136,-8.4,-17.3,64,North,0,0,30.08,0,0
2014-02-21 02:25:00,133.36,-8.4,-17.6,63,North,1,2,30.08,0,0
2014-02-21 02:35:00,132.73,-11,-20.1,63,North,2,2,30.08,0,0
2014-02-21 02:45:00,130.54,-10.3,-18.8,65,North,2,2,30.09,0,0
2014-02-21 02:50:00,131.01,-9.8,-18.4,65,North,2,2,30.09,0,0
2014-02-21 03:00:00,130.53,-10,-18.6,65,North,1,1,30.09,0,0
2014-02-21 03:10:00,130.88,-12,-20.8,64,North,2,2,30.09,0,0
2014-02-21 03:20:00,133.95,-12.8,-20.7,67,NNE,2,2,30.08,0,0
2014-02-21 03:30:00,132.99,-10,-17.7,68,NE,3,4,30.08,0,0
2014-02-21 03:35:00,133.33,-10,-18.3,66,NE,3,4,30.08,0,0
2014-02-21 03:45:00,131.9,-8.6,-16.6,67,NE,1,4,30.08,0,0
2014-02-21 03:55:00,130.06,-9.6,-18.5,64,NE,1,2,30.08,0,0
2014-02-21 04:00:00,132.02,-10,-18.6,65,NE,0,2,30.08,0,0
2014-02-21 04:05:00,131.79,-10.3,-18.8,65,NE,0,2,30.08,0,0
2014-02-21 04:15:00,130.08,-11.2,-19.4,66,NE,0,2,30.08,0,0
2014-02-21 04:20:00,128.48,-11.5,-19.7,66,NE,1,1,30.08,0,0
2014-02-21 04:30:00,133.38,-6.1,-14.5,66,NE,3,3,30.08,0,0
2014-02-21 04:40:00,131.24,-8.4,-17.6,63,NE,2,3,30.08,0,0
2014-02-21 04:50:00,129.23,-9.8,-18.7,64,NNE,2,3,30.08,0,0
2014-02-21 04:55:00,125.55,-10.7,-19.2,65,NNE,3,3,30.08,0,0
2014-02-21 05:05:00,128.81,-7.7,-15.8,67,NE,3,3,30.08,0,0
2014-02-21 05:15:00,130.13,-6.5,-15.2,65,NE,2,5,30.08,0,0
2014-02-21 05:25:00,127.72,-5.9,-15.2,63,NE,2,4,30.08,0,0
2014-02-21 05:35:00,134.57,-6.3,-15.6,63,NNE,5,7,30.08,0,0
2014-02-21 05:44:00,135.37,-3.9,-13.3,63,NNE,5,7,30.08,0,0
2014-02-21 05:50:00,130.31,-3.3,-13.4,61,NNE,4,4,30.08,0,0
2014-02-21 06:00:00,133.68,0.5,-10.5,59,NE,2,6,30.08,0,0
2014-02-21 06:10:00,139.09,1.3,-11.1,55,NE,1,1,30.08,0,0
2014-02-21 06:19:00,143.25,-2.2,-14.4,55,NE,1,1,30.08,0,0
2014-02-21 06:24:00,146.54,-3.1,-14.2,58,NE,0,1,30.08,0,0
2014-02-21 06:30:00,141.95,-3.1,-14.2,58,NE,0,0,30.08,0,0
2014-02-21 06:40:00,151.5,-2.6,-13.1,60,NE,1,2,30.08,0,0
2014-02-21 06:50:00,151.12,-1,-12.2,58,NE,2,2,30.07,0,0
2014-02-21 06:59:00,154.01,-1.2,-12.8,57,NE,1,1,30.07,0,0
2014-02-21 07:10:00,155.84,-2,-13.2,58,NE,0,0,30.07,0,0
2014-02-21 07:20:00,156.09,-0.8,-12.1,58,NNE,1,2,30.07,0,0
2014-02-21 07:29:00,155.05,1.5,-11,55,NE,3,3,30.07,0,0
2014-02-21 07:35:00,156.4,1.8,-11,54,NE,2,3,30.07,0,0
2014-02-21 07:45:00,152.1,1.3,-11.5,54,NE,1,2,30.07,0,0
2014-02-21 07:54:00,153.47,0.3,-12.1,55,NE,0,1,30.07,0,0
2014-02-21 08:00:00,152.04,-0.2,-12.6,55,NE,0,0,30.07,0,0
2014-02-21 08:10:00,155.39,-1,-12.6,57,NE,1,1,30.07,0,0
2014-02-21 08:19:00,160.92,-1.8,-13,58,NE,0,0,30.07,0,0
2014-02-21 08:25:00,165.14,-2.6,-13.8,58,NE,0,0,30.07,0,0
2014-02-21 08:34:00,165.01,-1.8,-13,58,NE,3,3,30.07,0,0
2014-02-21 08:40:00,168.22,-2,-13.5,57,NE,3,3,30.07,0,0
2014-02-21 08:50:00,172.53,-3.3,-14.4,58,NE,0,0,30.07,0,0
2014-02-21 09:00:00,163.82,-3.7,-14.5,59,NE,0,1,30.07,0,0
2014-02-21 09:10:00,160.1,-2.8,-12.9,61,NNE,1,1,30.07,0,0
2014-02-21 09:20:00,161.53,-0.4,-12,57,NNE,0,0,30.07,0,0
2014-02-21 09:30:00,168.78,-0.8,-13.5,54,NNE,1,1,30.07,0,0
2014-02-21 09:39:00,168.95,-1.6,-13.2,57,NNE,1,1,30.07,0,0
2014-02-21 09:45:00,169.74,-2,-13.2,58,NNE,0,1,30.07,0,0
2014-02-21 09:55:00,168.02,3.2,-9,56,NNE,0,1,30.07,0,0
2014-02-21 10:05:00,168.32,6.3,-8.8,49,NNE,1,2,30.06,0,0
2014-02-21 10:14:00,164.96,6.9,-8.7,48,ENE,2,2,30.07,0,0
2014-02-21 10:20:00,166.87,6,-9.5,48,ENE,1,1,30.07,0,0
2014-02-21 10:29:00,168.25,5,-10,49,ENE,0,0,30.07,0,0
2014-02-21 10:35:00,167.63,5.6,-9.1,50,ENE,0,1,30.07,0,0
2014-02-21 10:45:00,170.48,7.7,-8.4,47,NE,1,5,30.07,0,0
2014-02-21 10:55:00,167.57,8.4,-8.2,46,NE,1,1,30.07,0,0
2014-02-21 11:05:00,171.28,7.2,-8.8,47,NE,1,2,30.07,0,0
2014-02-21 11:14:00,167.21,7.6,-8.9,46,NE,1,3,30.07,0,0
2014-02-21 11:20:00,164.57,7,-9.5,46,NNE,2,5,30.07,0,0
2014-02-21 11:30:00,170.65,8.1,-7.6,48,ENE,1,1,30.07,0,0
2014-02-21 11:40:00,169.83,10.2,-6.5,46,ENE,1,1,30.07,0,0
2014-02-21 11:50:00,168.4,10.5,-7.6,43,ENE,1,3,30.07,0,0
2014-02-21 12:00:00,164.58,10.9,-6.8,44,ESE,2,2,30.07,0,0
2014-02-21 12:10:00,165.31,11.4,-6.8,43,ESE,3,3,30.07,0,0
